"medicine_name","category","rxcui","source"
"chlorpheniramine maleate 3 mg","RxNav Clinical Drug Component","1013617","RxNav"
"chlorpheniramine maleate 3.5 mg","RxNav Clinical Drug Component","1367226","RxNav"
"chlorpheniramine maleate 4 mg","RxNav Clinical Drug Component","998253","RxNav"
"chlorpheniramine maleate 6.25 mg","RxNav Clinical Drug Component","1425312","RxNav"
"chlorpheniramine maleate 8 mg","RxNav Clinical Drug Component","857648","RxNav"
"chlorpheniramine polistirex 0.8 mg/ml","RxNav Clinical Drug Component","1652085","RxNav"
"chlorpheniramine polistirex 1.6 mg/ml","RxNav Clinical Drug Component","1145788","RxNav"
"chlorpheniramine tannate 0.4 mg/ml","RxNav Clinical Drug Component","1293035","RxNav"
"chlorpheniramine tannate 0.8 mg/ml","RxNav Clinical Drug Component","1116162","RxNav"
"chlorpheniramine tannate 1 mg/ml","RxNav Clinical Drug Component","2183675","RxNav"
"chlorpheniramine tannate 1.6 mg/ml","RxNav Clinical Drug Component","1249048","RxNav"
"chlorpheniramine tannate 8 mg","RxNav Clinical Drug Component","1293492","RxNav"
"chlorpheniramine tannate 9 mg","RxNav Clinical Drug Component","1293485","RxNav"
"chlorpromazine 100 mg","RxNav Clinical Drug Component","315645","RxNav"
"chlorpromazine 25 mg","RxNav Clinical Drug Component","992688","RxNav"
"chlorpromazine 300 mg","RxNav Clinical Drug Component","992697","RxNav"
"chlorpromazine 50 mg","RxNav Clinical Drug Component","992700","RxNav"
"chlorpromazine hydrochloride 10 mg","RxNav Clinical Drug Component","991038","RxNav"
"chlorpromazine hydrochloride 10 mg/ml","RxNav Clinical Drug Component","991237","RxNav"
"chlorpromazine hydrochloride 100 mg","RxNav Clinical Drug Component","991043","RxNav"
"chlorpromazine hydrochloride 100 mg/ml","RxNav Clinical Drug Component","991052","RxNav"
"chlorpromazine hydrochloride 2 mg/ml","RxNav Clinical Drug Component","991183","RxNav"
"chlorpromazine hydrochloride 20 mg/ml","RxNav Clinical Drug Component","991240","RxNav"
"chlorpromazine hydrochloride 200 mg","RxNav Clinical Drug Component","991187","RxNav"
"chlorpromazine hydrochloride 25 mg","RxNav Clinical Drug Component","991193","RxNav"
"chlorpromazine hydrochloride 25 mg/ml","RxNav Clinical Drug Component","991212","RxNav"
"chlorpromazine hydrochloride 30 mg/ml","RxNav Clinical Drug Component","991331","RxNav"
"chlorpromazine hydrochloride 5 mg/ml","RxNav Clinical Drug Component","991365","RxNav"
"chlorpromazine hydrochloride 50 mg","RxNav Clinical Drug Component","991335","RxNav"
"chlorpropamide 100 mg","RxNav Clinical Drug Component","315647","RxNav"
"chlorpropamide 250 mg","RxNav Clinical Drug Component","315648","RxNav"
"chlorquinaldol 0.03 mg/mg","RxNav Clinical Drug Component","332813","RxNav"
"chlorquinaldol 30 mg/ml","RxNav Clinical Drug Component","384570","RxNav"
"chlortetracycline 0.01 mg/mg","RxNav Clinical Drug Component","331575","RxNav"
"chlortetracycline 0.03 mg/mg","RxNav Clinical Drug Component","332463","RxNav"
"chlorthalidone 12.5 mg","RxNav Clinical Drug Component","331132","RxNav"
"chlorthalidone 15 mg","RxNav Clinical Drug Component","315654","RxNav"
"chlorthalidone 25 mg","RxNav Clinical Drug Component","315655","RxNav"
"chlorthalidone 50 mg","RxNav Clinical Drug Component","317328","RxNav"
"chlorzoxazone 250 mg","RxNav Clinical Drug Component","315656","RxNav"
"chlorzoxazone 375 mg","RxNav Clinical Drug Component","1088933","RxNav"
"chlorzoxazone 500 mg","RxNav Clinical Drug Component","315657","RxNav"
"chlorzoxazone 750 mg","RxNav Clinical Drug Component","1088935","RxNav"
"chocolate cacao bean allergenic extract 50 mg/ml","RxNav Clinical Drug Component","2102822","RxNav"
"cholecalciferol 0.002 mg/ml","RxNav Clinical Drug Component","2373069","RxNav"
"cholecalciferol 0.0025 mg/ml","RxNav Clinical Drug Component","2373049","RxNav"
"cholecalciferol 0.005 mg","RxNav Clinical Drug Component","385527","RxNav"
"cholecalciferol 0.01 mg","RxNav Clinical Drug Component","385967","RxNav"
"cholecalciferol 0.01 mg/ml","RxNav Clinical Drug Component","2270553","RxNav"
"cholecalciferol 0.0125 mg","RxNav Clinical Drug Component","451726","RxNav"
"cholecalciferol 0.025 mg","RxNav Clinical Drug Component","451725","RxNav"
"cholecalciferol 0.025 mg/actuat","RxNav Clinical Drug Component","2284196","RxNav"
"cholecalciferol 0.05 mg","RxNav Clinical Drug Component","2266677","RxNav"
"cholecalciferol 0.05 mg/ml","RxNav Clinical Drug Component","2266709","RxNav"
"cholecalciferol 0.0625 mg","RxNav Clinical Drug Component","2601307","RxNav"
"cholecalciferol 0.075 mg","RxNav Clinical Drug Component","2284171","RxNav"
"cholecalciferol 0.094 mg","RxNav Clinical Drug Component","1996205","RxNav"
"cholecalciferol 0.095 mg","RxNav Clinical Drug Component","2283545","RxNav"
"cholecalciferol 0.1 mg","RxNav Clinical Drug Component","2281880","RxNav"
"cholecalciferol 0.1 unt/mg","RxNav Clinical Drug Component","1042690","RxNav"
"cholecalciferol 0.125 mg","RxNav Clinical Drug Component","2262247","RxNav"
"cholecalciferol 0.125 mg/ml","RxNav Clinical Drug Component","2262262","RxNav"
"cholecalciferol 0.2 mg/ml","RxNav Clinical Drug Component","2373054","RxNav"
"cholecalciferol 0.25 mg","RxNav Clinical Drug Component","2281885","RxNav"
"cholecalciferol 0.25 mg/ml","RxNav Clinical Drug Component","2373051","RxNav"
"cholecalciferol 0.325 mg","RxNav Clinical Drug Component","2200083","RxNav"
"cholecalciferol 0.35 mg","RxNav Clinical Drug Component","2284175","RxNav"
"cholecalciferol 0.357 mg/ml","RxNav Clinical Drug Component","2373058","RxNav"
"cholecalciferol 0.375 mg/ml","RxNav Clinical Drug Component","2284194","RxNav"
"cholecalciferol 0.4 mg/ml","RxNav Clinical Drug Component","2373060","RxNav"
"cholecalciferol 0.417 mg/ml","RxNav Clinical Drug Component","2588350","RxNav"
"cholecalciferol 0.625 mg","RxNav Clinical Drug Component","2284181","RxNav"
"cholecalciferol 0.625 mg/ml","RxNav Clinical Drug Component","2472323","RxNav"
"cholecalciferol 0.833 mg/ml","RxNav Clinical Drug Component","2373062","RxNav"
"cholecalciferol 1.25 mg","RxNav Clinical Drug Component","2266663","RxNav"
"cholecalciferol 1.67 mg/ml","RxNav Clinical Drug Component","2373066","RxNav"
"cholecalciferol 100 unt","RxNav Clinical Drug Component","358344","RxNav"
"cholecalciferol 1000 unt","RxNav Clinical Drug Component","332816","RxNav"
"cholecalciferol 10000 unt","RxNav Clinical Drug Component","332819","RxNav"
"cholecalciferol 10000 unt/ml","RxNav Clinical Drug Component","1088133","RxNav"
"cholecalciferol 100000 unt/ml","RxNav Clinical Drug Component","1716018","RxNav"
"cholecalciferol 120 unt","RxNav Clinical Drug Component","577067","RxNav"
"cholecalciferol 125 unt","RxNav Clinical Drug Component","333519","RxNav"
"cholecalciferol 133 unt","RxNav Clinical Drug Component","315658","RxNav"
"cholecalciferol 1333 unt/ml","RxNav Clinical Drug Component","1605377","RxNav"
"cholecalciferol 135 unt","RxNav Clinical Drug Component","2371964","RxNav"
"cholecalciferol 14000 unt","RxNav Clinical Drug Component","1356770","RxNav"
"cholecalciferol 170 unt","RxNav Clinical Drug Component","1304570","RxNav"
"cholecalciferol 2.2 unt/ml","RxNav Clinical Drug Component","385560","RxNav"
"cholecalciferol 20 unt/ml","RxNav Clinical Drug Component","1304547","RxNav"
"cholecalciferol 200 unt","RxNav Clinical Drug Component","333763","RxNav"
"cholecalciferol 2000 unt","RxNav Clinical Drug Component","801662","RxNav"
"cholecalciferol 250 unt","RxNav Clinical Drug Component","847120","RxNav"
"cholecalciferol 2500 unt","RxNav Clinical Drug Component","1790876","RxNav"
"cholecalciferol 270 unt","RxNav Clinical Drug Component","2371967","RxNav"
"cholecalciferol 2800 unt","RxNav Clinical Drug Component","584612","RxNav"
"cholecalciferol 300 unt","RxNav Clinical Drug Component","1087276","RxNav"
"cholecalciferol 3775 unt","RxNav Clinical Drug Component","1593739","RxNav"
"cholecalciferol 400 unt","RxNav Clinical Drug Component","315659","RxNav"
"cholecalciferol 400 unt/ml","RxNav Clinical Drug Component","315660","RxNav"
"cholecalciferol 500 unt","RxNav Clinical Drug Component","438526","RxNav"
"cholecalciferol 5000 unt","RxNav Clinical Drug Component","332817","RxNav"
"cholecalciferol 50000 unt/ml","RxNav Clinical Drug Component","438527","RxNav"
"cholecalciferol 5500 unt","RxNav Clinical Drug Component","2123173","RxNav"
"cholecalciferol 5600 unt","RxNav Clinical Drug Component","705184","RxNav"
"cholecalciferol 6.67 unt/ml","RxNav Clinical Drug Component","1375955","RxNav"
"cholecalciferol 600 unt","RxNav Clinical Drug Component","994830","RxNav"
"cholecalciferol 72 unt/ml","RxNav Clinical Drug Component","1090958","RxNav"
"cholecalciferol 75000 unt/ml","RxNav Clinical Drug Component","999790","RxNav"
"cholecalciferol 80 unt/ml","RxNav Clinical Drug Component","1148596","RxNav"
"cholecalciferol 800 unt","RxNav Clinical Drug Component","1099860","RxNav"
"cholecalciferol 9.52 unt/ml","RxNav Clinical Drug Component","1919485","RxNav"
"cholestyramine resin 4000 mg","RxNav Clinical Drug Component","317329","RxNav"
"cholic acid 250 mg","RxNav Clinical Drug Component","1440857","RxNav"
"cholic acid 50 mg","RxNav Clinical Drug Component","1440867","RxNav"
"choline 200 mg/ml","RxNav Clinical Drug Component","345088","RxNav"
"choline 25 mg","RxNav Clinical Drug Component","315662","RxNav"
"choline 250 mg","RxNav Clinical Drug Component","331691","RxNav"
"choline 300 mg","RxNav Clinical Drug Component","315663","RxNav"
"choline 650 mg","RxNav Clinical Drug Component","330551","RxNav"
"choline salicylate 0.087 mg/mg","RxNav Clinical Drug Component","332825","RxNav"
"choline salicylate 29 mg/ml","RxNav Clinical Drug Component","1653128","RxNav"
"choline salicylate 293 mg","RxNav Clinical Drug Component","317625","RxNav"
"choline salicylate 440 mg","RxNav Clinical Drug Component","315666","RxNav"
"choline salicylate 58.6 mg/ml","RxNav Clinical Drug Component","315667","RxNav"
"choline salicylate 587 mg","RxNav Clinical Drug Component","315668","RxNav"
"chondroitin sulfate a sodium 600 mg","RxNav Clinical Drug Component","476846","RxNav"
"chondroitin sulfates 1200 mg","RxNav Clinical Drug Component","646441","RxNav"
"chondroitin sulfates 133 mg","RxNav Clinical Drug Component","1112811","RxNav"
"chondroitin sulfates 150 mg","RxNav Clinical Drug Component","343365","RxNav"
"chondroitin sulfates 200 mg","RxNav Clinical Drug Component","332464","RxNav"
"chondroitin sulfates 250 mg","RxNav Clinical Drug Component","331693","RxNav"
"chondroitin sulfates 300 mg","RxNav Clinical Drug Component","343424","RxNav"
"chondroitin sulfates 333 mg","RxNav Clinical Drug Component","795756","RxNav"
"chondroitin sulfates 40 mg/ml","RxNav Clinical Drug Component","337507","RxNav"
"chondroitin sulfates 400 mg","RxNav Clinical Drug Component","331694","RxNav"
"chondroitin sulfates 50 mg","RxNav Clinical Drug Component","1236135","RxNav"
"chondroitin sulfates 500 mg","RxNav Clinical Drug Component","343368","RxNav"
"chondroitin sulfates 600 mg","RxNav Clinical Drug Component","577827","RxNav"
"chondroitin sulfates 800 mg","RxNav Clinical Drug Component","2262033","RxNav"
"choriogonadotropin alfa 0.5 mg/ml","RxNav Clinical Drug Component","1654655","RxNav"
"chorionic gonadotropin 1000 unt/ml","RxNav Clinical Drug Component","1593271","RxNav"
"chorionic gonadotropin 10000 unt/ml","RxNav Clinical Drug Component","896853","RxNav"
"chorionic gonadotropin 500 unt/ml","RxNav Clinical Drug Component","405755","RxNav"
"chorionic gonadotropin 5000 unt/ml","RxNav Clinical Drug Component","359096","RxNav"
"chromic chloride 0.004 mg/ml","RxNav Clinical Drug Component","315670","RxNav"
"chromic chloride 0.00436 mg/ml","RxNav Clinical Drug Component","1293439","RxNav"
"chromic chloride 0.00512 mg/ml","RxNav Clinical Drug Component","1293462","RxNav"
"chromic chloride 0.0205 mg/ml","RxNav Clinical Drug Component","315669","RxNav"
"chromic chloride 0.0513 mg/ml","RxNav Clinical Drug Component","1650330","RxNav"
"chromium nicotinic acid complex 0.2 mg","RxNav Clinical Drug Component","343273","RxNav"
"chromium picolinate 0.1 mg","RxNav Clinical Drug Component","1150090","RxNav"
"chromium picolinate 0.2 mg","RxNav Clinical Drug Component","331701","RxNav"
"chromium picolinate 0.4 mg","RxNav Clinical Drug Component","336120","RxNav"
"chromium picolinate 0.5 mg","RxNav Clinical Drug Component","331702","RxNav"
"chromium picolinate 0.6 mg","RxNav Clinical Drug Component","616638","RxNav"
"chromium picolinate 0.8 mg","RxNav Clinical Drug Component","722292","RxNav"
"chromium picolinate 0.805 mg","RxNav Clinical Drug Component","1250483","RxNav"
"chromium picolinate 1 mg","RxNav Clinical Drug Component","846144","RxNav"
"chromium, chelated 0.2 mg","RxNav Clinical Drug Component","331706","RxNav"
"chromium, chelated 0.4 mg","RxNav Clinical Drug Component","331707","RxNav"
"chromous chloride 0.002 mg/ml","RxNav Clinical Drug Component","340457","RxNav"
"chrysonilia sitophila allergenic extract 100 mg/ml","RxNav Clinical Drug Component","852249","RxNav"
"chrysops vittatus whole allergenic extract 1 mg/ml","RxNav Clinical Drug Component","2627248","RxNav"
"chrysops vittatus whole allergenic extract 25 mg/ml","RxNav Clinical Drug Component","2627252","RxNav"
"chymotrypsin 20 mg","RxNav Clinical Drug Component","358392","RxNav"
"chymotrypsin 40 mg","RxNav Clinical Drug Component","358393","RxNav"
"chymotrypsin 4000 unt","RxNav Clinical Drug Component","358394","RxNav"
"chymotrypsin 7200 unt","RxNav Clinical Drug Component","358395","RxNav"
"ciclesonide 0.037 mg/actuat","RxNav Clinical Drug Component","1242797","RxNav"
"ciclesonide 0.05 mg/actuat","RxNav Clinical Drug Component","687254","RxNav"
"ciclesonide 0.08 mg/actuat","RxNav Clinical Drug Component","597917","RxNav"
"ciclesonide 0.16 mg/actuat","RxNav Clinical Drug Component","597915","RxNav"
"ciclopirox 0.0077 mg/mg","RxNav Clinical Drug Component","329435","RxNav"
"ciclopirox 10 mg/ml","RxNav Clinical Drug Component","340174","RxNav"
"ciclopirox 7.7 mg/ml","RxNav Clinical Drug Component","343172","RxNav"
"ciclopirox 80 mg/ml","RxNav Clinical Drug Component","330308","RxNav"
"cider vinegar 300 mg","RxNav Clinical Drug Component","698929","RxNav"
"cidofovir 75 mg/ml","RxNav Clinical Drug Component","315674","RxNav"
"cilastatin 250 mg","RxNav Clinical Drug Component","1726201","RxNav"
"cilastatin 500 mg","RxNav Clinical Drug Component","1726212","RxNav"
"cilazapril 0.5 mg","RxNav Clinical Drug Component","331710","RxNav"
"cilazapril 1 mg","RxNav Clinical Drug Component","331713","RxNav"
"cilazapril 2.5 mg","RxNav Clinical Drug Component","331711","RxNav"
"cilazapril 5 mg","RxNav Clinical Drug Component","331712","RxNav"
"cilostazol 100 mg","RxNav Clinical Drug Component","315675","RxNav"
"cilostazol 50 mg","RxNav Clinical Drug Component","315676","RxNav"
"ciltacabtagene autoleucel 1430000 cells/ml","RxNav Clinical Drug Component","2594777","RxNav"
"ciltacabtagene autoleucel 3330000 cells/ml","RxNav Clinical Drug Component","2594788","RxNav"
"cimetidine 10 mg/ml","RxNav Clinical Drug Component","331557","RxNav"
"cimetidine 100 mg","RxNav Clinical Drug Component","315677","RxNav"
"cimetidine 100 mg/ml","RxNav Clinical Drug Component","331714","RxNav"
"cimetidine 200 mg","RxNav Clinical Drug Component","315678","RxNav"
"cimetidine 300 mg","RxNav Clinical Drug Component","315679","RxNav"
"cimetidine 40 mg/ml","RxNav Clinical Drug Component","332842","RxNav"
"cimetidine 400 mg","RxNav Clinical Drug Component","315680","RxNav"
"cimetidine 6 mg/ml","RxNav Clinical Drug Component","330441","RxNav"
"cimetidine 60 mg/ml","RxNav Clinical Drug Component","329440","RxNav"
"cimetidine 800 mg","RxNav Clinical Drug Component","315681","RxNav"
"cinacalcet 30 mg","RxNav Clinical Drug Component","438653","RxNav"
"cinacalcet 60 mg","RxNav Clinical Drug Component","438655","RxNav"
"cinacalcet 90 mg","RxNav Clinical Drug Component","438656","RxNav"
"cinnamon allergenic extract 100 mg/ml","RxNav Clinical Drug Component","904635","RxNav"
"cinnamon allergenic extract 50 mg/ml","RxNav Clinical Drug Component","899674","RxNav"
"cinnamon bark 1000 mg","RxNav Clinical Drug Component","1372680","RxNav"
"cinnamon bark 500 mg","RxNav Clinical Drug Component","477051","RxNav"
"cinnarizine 15 mg","RxNav Clinical Drug Component","332846","RxNav"
"cinnarizine 25 mg","RxNav Clinical Drug Component","332847","RxNav"
"cinnarizine 75 mg","RxNav Clinical Drug Component","331234","RxNav"
"cinoxacin 250 mg","RxNav Clinical Drug Component","315682","RxNav"
"cinoxacin 500 mg","RxNav Clinical Drug Component","315683","RxNav"
"cipaglucosidase alfa-atga 105 mg","RxNav Clinical Drug Component","2667435","RxNav"
"ciprofibrate 100 mg","RxNav Clinical Drug Component","332848","RxNav"
"ciprofloxacin 0.003 mg/mg","RxNav Clinical Drug Component","339986","RxNav"
"ciprofloxacin 10 mg/ml","RxNav Clinical Drug Component","998755","RxNav"
"ciprofloxacin 100 mg","RxNav Clinical Drug Component","329088","RxNav"
"ciprofloxacin 100 mg/ml","RxNav Clinical Drug Component","329443","RxNav"
"ciprofloxacin 1000 mg","RxNav Clinical Drug Component","405940","RxNav"
"ciprofloxacin 2 mg/ml","RxNav Clinical Drug Component","315685","RxNav"
"ciprofloxacin 250 mg","RxNav Clinical Drug Component","328286","RxNav"
"ciprofloxacin 3 mg/ml","RxNav Clinical Drug Component","358417","RxNav"
"ciprofloxacin 50 mg/ml","RxNav Clinical Drug Component","329442","RxNav"
"ciprofloxacin 500 mg","RxNav Clinical Drug Component","328287","RxNav"
"ciprofloxacin 750 mg","RxNav Clinical Drug Component","328288","RxNav"
"cisapride 1 mg/ml","RxNav Clinical Drug Component","315686","RxNav"
"cisapride 10 mg","RxNav Clinical Drug Component","315687","RxNav"
"cisapride 20 mg","RxNav Clinical Drug Component","317333","RxNav"
"cisatracurium 10 mg/ml","RxNav Clinical Drug Component","328995","RxNav"
"cisatracurium 2 mg/ml","RxNav Clinical Drug Component","330567","RxNav"
"cisplatin 1 mg/ml","RxNav Clinical Drug Component","328303","RxNav"
"cisplatin 50 mg","RxNav Clinical Drug Component","1736852","RxNav"
"citalopram 10 mg","RxNav Clinical Drug Component","331567","RxNav"
"citalopram 2 mg/ml","RxNav Clinical Drug Component","330309","RxNav"
"citalopram 20 mg","RxNav Clinical Drug Component","329444","RxNav"
"citalopram 30 mg","RxNav Clinical Drug Component","2591785","RxNav"
"citalopram 40 mg","RxNav Clinical Drug Component","329445","RxNav"
"citalopram 40 mg/ml","RxNav Clinical Drug Component","393457","RxNav"
"citicoline 1000 mg","RxNav Clinical Drug Component","1098764","RxNav"
"citicoline 125 mg/ml","RxNav Clinical Drug Component","332858","RxNav"
